kind,factor,side,win,thr,hold,spec,res_sharpe,res_pnl,res_trades,res_avg,res_pf,res_maxdd,f1_train_sharpe,f1_train_trades,f1_train_avg,f1_test_sharpe,f1_test_pnl,f1_test_trades,f1_test_avg,f1_test_pf,f2_train_sharpe,f2_train_trades,f2_train_avg,f2_test_sharpe,f2_test_pnl,f2_test_trades,f2_test_avg,f2_test_pf,f3_train_sharpe,f3_train_trades,f3_train_avg,f3_test_sharpe,f3_test_pnl,f3_test_trades,f3_test_avg,f3_test_pf,f4_train_sharpe,f4_train_trades,f4_train_avg,f4_test_sharpe,f4_test_pnl,f4_test_trades,f4_test_avg,f4_test_pf
combo,close_vs_ema200+gap_pct,long,4032,1.75,84,combo|close_vs_ema200+gap_pct|long|W4032|T1.75|H84,1.07,6590.0,6,1098.33,19.306,-3429.0,2.65,2,766.0,2.04,2728.0,2,1364.0,inf,2.08,4,1065.0,1.97,2615.0,1,2615.0,inf,2.02,5,1375.0,-0.15,-285.0,1,-285.0,0.0,1.19,6,1098.33,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,4032,1.75,120,combo|close_vs_ema200+gap_pct|long|W4032|T1.75|H120,1.0,6499.0,6,1083.17,13.498,-3429.0,2.65,2,766.0,2.09,2797.0,2,1398.5,inf,2.11,4,1082.25,1.97,2615.0,1,2615.0,inf,2.04,5,1388.8,-0.21,-445.0,1,-445.0,0.0,1.12,6,1083.17,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,4032,2.0,24,combo|close_vs_ema200+gap_pct|long|W4032|T2|H24,1.46,6085.0,4,1521.25,inf,-1073.0,3.19,1,1234.0,0.59,544.0,1,544.0,inf,1.27,2,889.0,1.86,2155.0,1,2155.0,inf,1.49,3,1311.0,2.02,2152.0,1,2152.0,inf,1.64,4,1521.25,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,4032,2.0,36,combo|close_vs_ema200+gap_pct|long|W4032|T2|H36,1.38,6598.0,4,1649.5,inf,-1873.0,3.7,1,1612.0,2.24,2389.0,1,2389.0,inf,2.47,2,2000.5,1.8,2153.0,1,2153.0,inf,2.15,3,2051.33,0.33,444.0,1,444.0,inf,1.54,4,1649.5,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,4032,2.0,84,combo|close_vs_ema200+gap_pct|long|W4032|T2|H84,0.92,5563.0,4,1390.75,20.519,-3429.0,3.15,1,1607.0,1.33,1626.0,1,1626.0,inf,1.74,2,1616.5,1.97,2615.0,1,2615.0,inf,1.81,3,1949.33,-0.15,-285.0,1,-285.0,0.0,1.03,4,1390.75,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,4032,2.0,120,combo|close_vs_ema200+gap_pct|long|W4032|T2|H120,0.86,5472.0,4,1368.0,13.297,-3429.0,3.15,1,1607.0,1.38,1695.0,1,1695.0,inf,1.77,2,1651.0,1.97,2615.0,1,2615.0,inf,1.83,3,1972.33,-0.21,-445.0,1,-445.0,0.0,0.96,4,1368.0,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,6048,1.25,24,combo|close_vs_ema200+gap_pct|long|W6048|T1.25|H24,0.01,174.0,45,3.87,1.008,-11215.0,3.19,1,1234.0,-0.6,-1651.0,12,-137.58,0.75,-0.11,13,-32.08,-0.41,-1054.0,9,-117.11,0.784,-0.23,22,-66.86,2.29,5209.0,6,868.17,8.316,0.43,28,133.5,-0.42,-3564.0,17,-209.65,0.674
combo,close_vs_ema200+gap_pct,long,6048,1.25,36,combo|close_vs_ema200+gap_pct|long|W6048|T1.25|H36,0.13,3101.0,43,72.12,1.123,-14007.0,3.7,1,1612.0,0.15,473.0,11,43.0,1.069,0.47,12,173.75,0.18,497.0,9,55.22,1.097,0.36,21,122.95,1.35,3431.0,5,686.2,5.93,0.61,26,231.27,-0.29,-2912.0,17,-171.29,0.766
combo,close_vs_ema200+gap_pct,long,6048,1.25,84,combo|close_vs_ema200+gap_pct|long|W6048|T1.25|H84,0.27,8938.0,41,218.0,1.25,-19342.0,3.15,1,1607.0,0.27,956.0,11,86.91,1.148,0.51,12,213.58,-0.32,-1045.0,9,-116.11,0.827,0.18,21,72.29,1.97,6200.0,5,1240.0,22.754,0.67,26,296.85,0.09,1220.0,15,81.33,1.053
combo,close_vs_ema200+gap_pct,long,6048,1.25,120,combo|close_vs_ema200+gap_pct|long|W6048|T1.25|H120,0.23,11046.0,40,276.15,1.293,-42220.0,3.15,1,1607.0,0.18,638.0,11,58.0,1.104,0.44,12,187.08,0.11,360.0,9,40.0,1.06,0.3,21,124.05,1.85,6040.0,5,1208.0,14.573,0.73,26,332.5,0.11,2401.0,14,171.5,1.095
combo,close_vs_ema200+gap_pct,long,6048,1.5,24,combo|close_vs_ema200+gap_pct|long|W6048|T1.5|H24,0.55,4003.0,15,266.87,1.711,-6730.0,3.19,1,1234.0,1.38,1515.0,3,505.0,inf,1.69,4,687.25,-1.02,-2469.0,6,-411.5,0.532,0.06,10,28.0,2.1,2673.0,2,1336.5,inf,0.5,12,246.08,0.79,1050.0,3,350.0,4.009
combo,close_vs_ema200+gap_pct,long,6048,1.5,36,combo|close_vs_ema200+gap_pct|long|W6048|T1.5|H36,0.58,4765.0,15,317.67,1.779,-6772.0,3.7,1,1612.0,2.76,3447.0,3,1149.0,inf,2.73,4,1264.75,-0.82,-2120.0,6,-353.33,0.61,0.59,10,293.9,0.63,965.0,2,482.5,inf,0.6,12,325.33,0.51,861.0,3,287.0,2.248
combo,close_vs_ema200+gap_pct,long,6048,1.5,84,combo|close_vs_ema200+gap_pct|long|W6048|T1.5|H84,0.37,3659.0,14,261.36,1.596,-6871.0,3.15,1,1607.0,2.08,2888.0,3,962.67,inf,2.16,4,1123.75,-1.01,-2976.0,6,-496.0,0.492,0.27,10,151.9,0.11,236.0,2,118.0,1.828,0.23,12,146.25,0.87,1904.0,2,952.0,inf
combo,close_vs_ema200+gap_pct,long,6048,1.5,120,combo|close_vs_ema200+gap_pct|long|W6048|T1.5|H120,0.63,6853.0,14,489.5,2.148,-6756.0,3.15,1,1607.0,2.12,2957.0,3,985.67,inf,2.19,4,1141.0,-0.95,-2861.0,6,-476.83,0.482,0.29,10,170.3,0.03,76.0,2,38.0,1.171,0.22,12,148.25,1.85,5074.0,2,2537.0,inf
combo,close_vs_ema200+gap_pct,long,6048,1.75,24,combo|close_vs_ema200+gap_pct|long|W6048|T1.75|H24,1.08,3776.0,4,944.0,25.519,-1115.0,3.19,1,1234.0,0.59,544.0,1,544.0,inf,1.27,2,889.0,-0.27,-154.0,1,-154.0,0.0,0.82,3,541.33,2.02,2152.0,1,2152.0,inf,1.21,4,944.0,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,6048,1.75,36,combo|close_vs_ema200+gap_pct|long|W6048|T1.75|H36,1.12,4750.0,4,1187.5,inf,-1873.0,3.7,1,1612.0,2.24,2389.0,1,2389.0,inf,2.47,2,2000.5,0.48,305.0,1,305.0,inf,1.9,3,1435.33,0.33,444.0,1,444.0,inf,1.26,4,1187.5,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,6048,1.75,84,combo|close_vs_ema200+gap_pct|long|W6048|T1.75|H84,0.67,3707.0,4,926.75,14.007,-3429.0,3.15,1,1607.0,1.33,1626.0,1,1626.0,inf,1.74,2,1616.5,1.01,759.0,1,759.0,inf,1.52,3,1330.67,-0.15,-285.0,1,-285.0,0.0,0.75,4,926.75,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,6048,1.75,120,combo|close_vs_ema200+gap_pct|long|W6048|T1.75|H120,0.62,3616.0,4,904.0,9.126,-3429.0,3.15,1,1607.0,1.38,1695.0,1,1695.0,inf,1.77,2,1651.0,1.01,759.0,1,759.0,inf,1.54,3,1353.67,-0.21,-445.0,1,-445.0,0.0,0.69,4,904.0,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,6048,2.0,24,combo|close_vs_ema200+gap_pct|long|W6048|T2|H24,0.8,1778.0,2,889.0,inf,-1073.0,3.19,1,1234.0,0.59,544.0,1,544.0,inf,1.27,2,889.0,0.0,0.0,0,,,1.04,2,889.0,0.0,0.0,0,,,0.9,2,889.0,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,6048,2.0,36,combo|close_vs_ema200+gap_pct|long|W6048|T2|H36,1.56,4001.0,2,2000.5,inf,-1073.0,3.7,1,1612.0,2.24,2389.0,1,2389.0,inf,2.47,2,2000.5,0.0,0.0,0,,,2.02,2,2000.5,0.0,0.0,0,,,1.74,2,2000.5,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,6048,2.0,84,combo|close_vs_ema200+gap_pct|long|W6048|T2|H84,1.1,3233.0,2,1616.5,inf,-1198.0,3.15,1,1607.0,1.33,1626.0,1,1626.0,inf,1.74,2,1616.5,0.0,0.0,0,,,1.42,2,1616.5,0.0,0.0,0,,,1.23,2,1616.5,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,6048,2.0,120,combo|close_vs_ema200+gap_pct|long|W6048|T2|H120,1.12,3302.0,2,1651.0,inf,-1198.0,3.15,1,1607.0,1.38,1695.0,1,1695.0,inf,1.77,2,1651.0,0.0,0.0,0,,,1.44,2,1651.0,0.0,0.0,0,,,1.25,2,1651.0,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,8640,1.25,24,combo|close_vs_ema200+gap_pct|long|W8640|T1.25|H24,-0.1,-2367.0,49,-48.31,0.925,-14690.0,1.49,2,379.5,-0.87,-2266.0,10,-226.6,0.656,-0.41,12,-125.58,-0.43,-1082.0,8,-135.25,0.795,-0.41,20,-129.45,1.99,3549.0,5,709.8,5.985,0.12,25,38.4,-0.32,-3327.0,24,-138.63,0.818
combo,close_vs_ema200+gap_pct,long,8640,1.25,36,combo|close_vs_ema200+gap_pct|long|W8640|T1.25|H36,0.2,5673.0,47,120.7,1.192,-13246.0,2.33,2,660.5,-0.19,-562.0,9,-62.44,0.918,0.18,11,69.0,0.03,68.0,8,8.5,1.013,0.12,19,43.53,0.92,1879.0,4,469.75,3.7,0.3,23,117.65,0.25,2967.0,24,123.62,1.183
combo,close_vs_ema200+gap_pct,long,8640,1.25,84,combo|close_vs_ema200+gap_pct|long|W8640|T1.25|H84,0.54,19217.0,44,436.75,1.541,-19342.0,2.16,2,713.0,-0.1,-333.0,9,-37.0,0.949,0.23,11,99.36,-0.33,-1026.0,8,-128.25,0.825,0.01,19,3.53,1.33,3450.0,4,862.5,13.105,0.33,23,152.91,1.03,15700.0,21,747.62,1.691
combo,close_vs_ema200+gap_pct,long,8640,1.25,120,combo|close_vs_ema200+gap_pct|long|W8640|T1.25|H120,0.31,15366.0,42,365.86,1.407,-42220.0,2.16,2,713.0,-0.18,-635.0,9,-70.56,0.896,0.16,11,71.91,-0.32,-1001.0,8,-125.12,0.819,-0.03,19,-11.05,1.2,3290.0,4,822.5,8.393,0.28,23,133.91,0.56,12286.0,19,646.63,1.483
combo,close_vs_ema200+gap_pct,long,8640,1.5,24,combo|close_vs_ema200+gap_pct|long|W8640|T1.5|H24,0.03,578.0,23,25.13,1.045,-11215.0,3.19,1,1234.0,-1.36,-2635.0,4,-658.75,0.365,-0.5,5,-280.2,0.35,501.0,4,125.25,4.253,-0.21,9,-100.0,1.84,3028.0,4,757.0,5.253,0.36,13,163.69,-0.19,-1550.0,10,-155.0,0.805
combo,close_vs_ema200+gap_pct,long,8640,1.5,36,combo|close_vs_ema200+gap_pct|long|W8640|T1.5|H36,0.28,6431.0,22,292.32,1.607,-10274.0,3.7,1,1612.0,-0.23,-540.0,4,-135.0,0.865,0.32,5,214.4,0.85,1353.0,4,338.25,13.413,0.49,9,269.44,0.71,1358.0,3,452.67,2.951,0.55,12,315.25,0.28,2648.0,10,264.8,1.456
combo,close_vs_ema200+gap_pct,long,8640,1.5,84,combo|close_vs_ema200+gap_pct|long|W8640|T1.5|H84,0.29,8945.0,21,425.95,1.395,-19342.0,3.15,1,1607.0,-0.36,-936.0,4,-234.0,0.755,0.18,5,134.2,-0.56,-1097.0,4,-274.25,0.409,-0.07,9,-47.33,1.17,2929.0,3,976.33,11.277,0.3,12,208.58,0.48,6442.0,9,715.78,1.387
combo,close_vs_ema200+gap_pct,long,8640,1.5,120,combo|close_vs_ema200+gap_pct|long|W8640|T1.5|H120,0.19,8985.0,21,427.86,1.372,-42220.0,3.15,1,1607.0,-0.33,-867.0,4,-216.75,0.773,0.2,5,148.0,-0.28,-579.0,4,-144.75,0.582,0.03,9,17.89,1.04,2769.0,3,923.0,7.222,0.34,12,244.17,0.3,6055.0,9,672.78,1.327
combo,close_vs_ema200+gap_pct,long,8640,1.75,24,combo|close_vs_ema200+gap_pct|long|W8640|T1.75|H24,0.93,4117.0,7,588.14,6.655,-1740.0,3.19,1,1234.0,0.98,971.0,2,485.5,inf,1.48,3,735.0,-0.19,-240.0,3,-80.0,0.67,0.69,6,327.5,2.02,2152.0,1,2152.0,inf,1.05,7,588.14,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,8640,1.75,36,combo|close_vs_ema200+gap_pct|long|W8640|T1.75|H36,0.83,4294.0,7,613.43,3.925,-1898.0,3.7,1,1612.0,2.25,2549.0,2,1274.5,inf,2.44,3,1387.0,-0.22,-311.0,3,-103.67,0.788,1.18,6,641.67,0.33,444.0,1,444.0,inf,0.93,7,613.43,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,8640,1.75,84,combo|close_vs_ema200+gap_pct|long|W8640|T1.75|H84,0.1,679.0,7,97.0,1.25,-4492.0,3.15,1,1607.0,1.4,1786.0,2,893.0,inf,1.75,3,1131.0,-1.37,-2429.0,3,-809.67,0.0,0.25,6,160.67,-0.15,-285.0,1,-285.0,0.0,0.11,7,97.0,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,8640,1.75,120,combo|close_vs_ema200+gap_pct|long|W8640|T1.75|H120,0.16,1106.0,7,158.0,1.46,-3974.0,3.15,1,1607.0,1.44,1855.0,2,927.5,inf,1.78,3,1154.0,-1.02,-1911.0,3,-637.0,0.024,0.39,6,258.5,-0.21,-445.0,1,-445.0,0.0,0.18,7,158.0,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,8640,2.0,24,combo|close_vs_ema200+gap_pct|long|W8640|T2|H24,0.8,1778.0,2,889.0,inf,-1073.0,3.19,1,1234.0,0.59,544.0,1,544.0,inf,1.27,2,889.0,0.0,0.0,0,,,1.04,2,889.0,0.0,0.0,0,,,0.9,2,889.0,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,8640,2.0,36,combo|close_vs_ema200+gap_pct|long|W8640|T2|H36,1.56,4001.0,2,2000.5,inf,-1073.0,3.7,1,1612.0,2.24,2389.0,1,2389.0,inf,2.47,2,2000.5,0.0,0.0,0,,,2.02,2,2000.5,0.0,0.0,0,,,1.74,2,2000.5,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,8640,2.0,84,combo|close_vs_ema200+gap_pct|long|W8640|T2|H84,1.1,3233.0,2,1616.5,inf,-1198.0,3.15,1,1607.0,1.33,1626.0,1,1626.0,inf,1.74,2,1616.5,0.0,0.0,0,,,1.42,2,1616.5,0.0,0.0,0,,,1.23,2,1616.5,0.0,0.0,0,,
combo,close_vs_ema200+gap_pct,long,8640,2.0,120,combo|close_vs_ema200+gap_pct|long|W8640|T2|H120,1.12,3302.0,2,1651.0,inf,-1198.0,3.15,1,1607.0,1.38,1695.0,1,1695.0,inf,1.77,2,1651.0,0.0,0.0,0,,,1.44,2,1651.0,0.0,0.0,0,,,1.25,2,1651.0,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,4032,1.25,24,combo|plus_di_14+gap_pct|long|W4032|T1.25|H24,0.64,10427.0,57,182.93,1.563,-9225.0,-0.44,11,-48.91,-0.45,-1380.0,15,-92.0,0.797,-0.41,26,-73.77,-0.81,-2047.0,12,-170.58,0.636,-0.55,38,-104.34,3.2,5234.0,5,1046.8,inf,0.14,43,29.51,1.6,9158.0,14,654.14,4.089
combo,plus_di_14+gap_pct,long,4032,1.25,36,combo|plus_di_14+gap_pct|long|W4032|T1.25|H36,1.08,20172.0,56,360.21,2.04,-8149.0,0.07,11,9.55,0.52,1863.0,15,124.2,1.279,0.36,26,75.69,0.34,937.0,12,78.08,1.193,0.35,38,76.45,2.94,5295.0,4,1323.75,16.129,0.8,42,195.24,1.8,11972.0,14,855.14,4.365
combo,plus_di_14+gap_pct,long,4032,1.25,84,combo|plus_di_14+gap_pct|long|W4032|T1.25|H84,0.96,24296.0,54,449.93,1.95,-10605.0,-0.69,11,-120.45,0.5,2289.0,15,152.6,1.278,0.14,26,37.08,0.6,1902.0,11,172.91,1.325,0.28,37,77.46,2.97,6148.0,4,1537.0,684.111,0.72,41,219.85,1.6,15282.0,13,1175.54,3.326
combo,plus_di_14+gap_pct,long,4032,1.25,120,combo|plus_di_14+gap_pct|long|W4032|T1.25|H120,1.19,33371.0,53,629.64,2.734,-11194.0,-0.22,11,-39.0,0.96,4555.0,15,303.67,1.609,0.57,26,158.69,-0.2,-670.0,10,-67.0,0.876,0.33,36,96.0,2.29,5124.0,4,1281.0,10.686,0.66,40,214.5,2.3,24791.0,13,1907.0,14.444
combo,plus_di_14+gap_pct,long,4032,1.5,24,combo|plus_di_14+gap_pct|long|W4032|T1.5|H24,0.01,63.0,27,2.33,1.007,-6184.0,-1.45,4,-263.0,1.0,2291.0,10,229.1,2.119,0.37,14,88.5,-1.88,-3827.0,8,-478.38,0.277,-0.48,22,-117.64,0.93,880.0,2,440.0,inf,-0.26,24,-71.17,1.24,1771.0,3,590.33,inf
combo,plus_di_14+gap_pct,long,4032,1.5,36,combo|plus_di_14+gap_pct|long|W4032|T1.5|H36,0.61,5510.0,27,204.07,1.697,-6024.0,-0.18,4,-40.25,1.83,4832.0,10,483.2,3.323,1.19,14,333.64,-0.63,-1354.0,8,-169.25,0.671,0.55,22,150.77,0.94,991.0,2,495.5,3.831,0.59,24,179.5,0.69,1202.0,3,400.67,3.776
combo,plus_di_14+gap_pct,long,4032,1.5,84,combo|plus_di_14+gap_pct|long|W4032|T1.5|H84,0.23,2655.0,27,98.33,1.22,-8417.0,-1.48,4,-417.25,0.55,1967.0,10,196.7,1.447,0.06,14,21.29,-0.31,-761.0,8,-95.13,0.83,-0.06,22,-21.05,1.28,1563.0,2,781.5,174.667,0.12,24,45.83,0.64,1555.0,3,518.33,2.027
combo,plus_di_14+gap_pct,long,4032,1.5,120,combo|plus_di_14+gap_pct|long|W4032|T1.5|H120,0.23,2828.0,25,113.12,1.266,-7213.0,-1.23,4,-360.25,1.13,4243.0,10,424.3,2.162,0.51,14,200.14,-1.09,-2671.0,6,-445.17,0.332,0.02,20,6.55,1.28,1563.0,2,781.5,174.667,0.18,22,77.0,0.43,1134.0,3,378.0,1.749
combo,plus_di_14+gap_pct,long,4032,1.75,24,combo|plus_di_14+gap_pct|long|W4032|T1.75|H24,0.81,3602.0,10,360.2,7.095,-1911.0,1.39,1,277.0,1.22,2235.0,6,372.5,4.782,0.97,7,358.86,1.37,1090.0,3,363.33,inf,1.04,10,360.2,0.0,0.0,0,,,0.9,10,360.2,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,4032,1.75,36,combo|plus_di_14+gap_pct|long|W4032|T1.75|H36,1.48,7266.0,10,726.6,13.171,-1839.0,2.39,1,771.0,2.25,4482.0,6,747.0,8.508,1.86,7,750.43,2.21,2013.0,3,671.0,inf,1.91,10,726.6,0.0,0.0,0,,,1.65,10,726.6,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,4032,1.75,84,combo|plus_di_14+gap_pct|long|W4032|T1.75|H84,0.6,4320.0,10,432.0,3.574,-2406.0,-0.63,1,-323.0,1.02,2992.0,6,498.67,3.208,0.64,7,381.29,1.33,1651.0,3,550.33,inf,0.78,10,432.0,0.0,0.0,0,,,0.67,10,432.0,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,4032,1.75,120,combo|plus_di_14+gap_pct|long|W4032|T1.75|H120,0.75,6004.0,10,600.4,8.313,-2406.0,-0.36,1,-215.0,1.68,5284.0,6,880.67,9.719,1.13,7,724.14,0.57,935.0,3,311.67,inf,0.97,10,600.4,0.0,0.0,0,,,0.84,10,600.4,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,4032,2.0,24,combo|plus_di_14+gap_pct|long|W4032|T2|H24,0.8,3496.0,8,437.0,13.31,-2069.0,1.39,1,277.0,1.19,2129.0,4,532.25,8.496,0.96,5,481.2,1.37,1090.0,3,363.33,inf,1.04,8,437.0,0.0,0.0,0,,,0.9,8,437.0,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,4032,2.0,36,combo|plus_di_14+gap_pct|long|W4032|T2|H36,1.58,7498.0,8,937.25,inf,-1839.0,2.39,1,771.0,2.48,4714.0,4,1178.5,inf,2.03,5,1097.0,2.21,2013.0,3,671.0,inf,2.04,8,937.25,0.0,0.0,0,,,1.77,8,937.25,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,4032,2.0,84,combo|plus_di_14+gap_pct|long|W4032|T2|H84,0.7,4542.0,8,567.75,5.156,-2406.0,-0.63,1,-323.0,1.24,3214.0,4,803.5,5.174,0.78,5,578.2,1.33,1651.0,3,550.33,inf,0.9,8,567.75,0.0,0.0,0,,,0.78,8,567.75,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,4032,2.0,120,combo|plus_di_14+gap_pct|long|W4032|T2|H120,0.64,4636.0,8,579.5,6.647,-2406.0,-0.36,1,-215.0,1.41,3916.0,4,979.0,7.462,0.93,5,740.2,0.57,935.0,3,311.67,inf,0.82,8,579.5,0.0,0.0,0,,,0.71,8,579.5,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,6048,1.25,24,combo|plus_di_14+gap_pct|long|W6048|T1.25|H24,0.07,1073.0,47,22.83,1.057,-9376.0,-1.01,7,-163.0,-0.48,-1490.0,13,-114.62,0.771,-0.57,20,-131.55,-0.84,-2123.0,11,-193.0,0.622,-0.66,31,-153.35,0.81,751.0,2,375.5,inf,-0.47,33,-121.3,0.88,5076.0,14,362.57,2.349
combo,plus_di_14+gap_pct,long,6048,1.25,36,combo|plus_di_14+gap_pct|long|W6048|T1.25|H36,0.52,9618.0,47,204.64,1.497,-8067.0,-0.76,7,-151.0,0.61,2204.0,13,169.54,1.362,0.21,20,57.35,0.38,1050.0,11,95.45,1.221,0.27,31,70.87,1.13,1260.0,2,630.0,4.6,0.36,33,104.76,0.92,6161.0,14,440.07,2.326
combo,plus_di_14+gap_pct,long,6048,1.25,84,combo|plus_di_14+gap_pct|long|W6048|T1.25|H84,0.63,15698.0,45,348.84,1.623,-10605.0,-0.64,7,-154.86,0.41,1852.0,13,142.46,1.225,0.11,20,38.4,0.37,1163.0,10,116.3,1.199,0.19,30,64.37,1.29,1608.0,2,804.0,179.667,0.3,32,110.59,1.27,12159.0,13,935.31,2.725
combo,plus_di_14+gap_pct,long,6048,1.25,120,combo|plus_di_14+gap_pct|long|W6048|T1.25|H120,0.78,21811.0,44,495.7,2.098,-11194.0,-0.29,7,-72.43,0.46,2157.0,13,165.92,1.28,0.24,20,82.5,-0.29,-939.0,9,-104.33,0.826,0.07,29,24.52,1.29,1608.0,2,804.0,179.667,0.19,31,74.81,1.78,19492.0,13,1499.38,6.934
combo,plus_di_14+gap_pct,long,6048,1.5,24,combo|plus_di_14+gap_pct|long|W6048|T1.5|H24,-0.04,-294.0,23,-12.78,0.967,-5638.0,-1.89,2,-552.5,0.99,2085.0,7,297.86,2.386,0.32,9,108.89,-1.12,-2770.0,9,-307.78,0.528,-0.32,18,-99.44,0.1,55.0,1,55.0,inf,-0.26,19,-91.32,1.0,1441.0,4,360.25,5.367
combo,plus_di_14+gap_pct,long,6048,1.5,36,combo|plus_di_14+gap_pct|long|W6048|T1.5|H36,0.3,2781.0,23,120.91,1.312,-5452.0,-0.79,2,-293.0,1.61,3972.0,7,567.43,3.281,0.93,9,376.22,-0.43,-1127.0,9,-125.22,0.794,0.35,18,125.5,-0.57,-350.0,1,-350.0,0.0,0.26,19,100.47,0.49,872.0,4,218.0,2.143
combo,plus_di_14+gap_pct,long,6048,1.5,84,combo|plus_di_14+gap_pct|long|W6048|T1.5|H84,0.12,1346.0,23,58.52,1.109,-7267.0,-1.19,2,-536.5,1.1,3475.0,7,496.43,2.141,0.52,9,266.89,-0.75,-2272.0,9,-252.44,0.647,0.02,18,7.22,-0.01,-9.0,1,-9.0,0.0,0.01,19,6.37,0.5,1225.0,4,306.25,1.664
combo,plus_di_14+gap_pct,long,6048,1.5,120,combo|plus_di_14+gap_pct|long|W6048|T1.5|H120,0.01,117.0,21,5.57,1.01,-7972.0,-1.05,2,-476.5,1.2,3987.0,7,569.57,2.309,0.63,9,337.11,-1.24,-3712.0,7,-530.29,0.377,-0.09,16,-42.37,-0.01,-9.0,1,-9.0,0.0,-0.07,17,-40.41,0.3,804.0,4,201.0,1.436
combo,plus_di_14+gap_pct,long,6048,1.75,24,combo|plus_di_14+gap_pct|long|W6048|T1.75|H24,1.01,4090.0,9,454.44,12.924,-1095.0,-0.79,1,-343.0,1.96,3042.0,4,760.5,inf,1.19,5,539.8,1.67,1391.0,4,347.75,inf,1.31,9,454.44,0.0,0.0,0,,,1.13,9,454.44,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,6048,1.75,36,combo|plus_di_14+gap_pct|long|W6048|T1.75|H36,1.54,6931.0,9,770.11,25.754,-1073.0,-0.5,1,-280.0,2.96,4983.0,4,1245.75,inf,1.89,5,940.6,2.33,2228.0,4,557.0,inf,2.0,9,770.11,0.0,0.0,0,,,1.73,9,770.11,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,6048,1.75,84,combo|plus_di_14+gap_pct|long|W6048|T1.75|H84,0.91,5596.0,9,621.78,7.492,-2007.0,-0.56,1,-390.0,2.11,4807.0,4,1201.75,inf,1.32,5,883.4,0.85,1179.0,4,294.75,3.498,1.18,9,621.78,0.0,0.0,0,,,1.02,9,621.78,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,6048,1.75,120,combo|plus_di_14+gap_pct|long|W6048|T1.75|H120,0.75,5089.0,8,636.12,10.424,-2144.0,-0.77,1,-540.0,2.16,5329.0,4,1332.25,inf,1.33,5,957.8,0.19,300.0,3,100.0,inf,0.97,8,636.12,0.0,0.0,0,,,0.84,8,636.12,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,6048,2.0,24,combo|plus_di_14+gap_pct|long|W6048|T2|H24,0.9,3150.0,5,630.0,inf,-1396.0,0.0,0,,1.75,2413.0,3,804.33,inf,1.25,3,804.33,0.97,737.0,2,368.5,inf,1.16,5,630.0,0.0,0.0,0,,,1.01,5,630.0,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,6048,2.0,36,combo|plus_di_14+gap_pct|long|W6048|T2|H36,1.46,5541.0,5,1108.2,inf,-1073.0,0.0,0,,2.81,4195.0,3,1398.33,inf,2.01,3,1398.33,1.62,1346.0,2,673.0,inf,1.89,5,1108.2,0.0,0.0,0,,,1.63,5,1108.2,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,6048,2.0,84,combo|plus_di_14+gap_pct|long|W6048|T2|H84,0.97,5087.0,5,1017.4,inf,-1535.0,0.0,0,,1.9,3984.0,3,1328.0,inf,1.35,3,1328.0,1.05,1103.0,2,551.5,inf,1.26,5,1017.4,0.0,0.0,0,,,1.09,5,1017.4,0.0,0.0,0,,
