key,method,N,W,T,V,H,regime,session,exit,pnl,sharpe,trades,avg
vote:N5:W288:T1.5:V3:H6:none:overlap:trail2,vote,5,288,1.5,3,6,none,overlap,trail2,-751.0499999999943,-1.1982627942970907,3097,-0.485017759121727
vote:N5:W288:T1.5:V3:H6:trend:all:none,vote,5,288,1.5,3,6,trend,all,none,-149.94000000000415,-0.3009079324608964,4636,-0.06468507333908721
vote:N5:W288:T1.5:V3:H6:trend:all:stop1_5,vote,5,288,1.5,3,6,trend,all,stop1_5,-149.94000000000415,-0.3009079324608964,4636,-0.06468507333908721
vote:N5:W288:T1.5:V3:H6:trend:all:trail2,vote,5,288,1.5,3,6,trend,all,trail2,-149.94000000000415,-0.3009079324608964,4636,-0.06468507333908721
vote:N5:W288:T1.5:V3:H6:trend:london:none,vote,5,288,1.5,3,6,trend,london,none,-95.58999999999584,-0.2518733340761646,2208,-0.08658514492753247
vote:N5:W288:T1.5:V3:H6:trend:london:stop1_5,vote,5,288,1.5,3,6,trend,london,stop1_5,-95.58999999999584,-0.2518733340761646,2208,-0.08658514492753247
vote:N5:W288:T1.5:V3:H6:trend:london:trail2,vote,5,288,1.5,3,6,trend,london,trail2,-95.58999999999584,-0.2518733340761646,2208,-0.08658514492753247
vote:N5:W288:T1.5:V3:H6:trend:new_york:none,vote,5,288,1.5,3,6,trend,new_york,none,248.3299999999985,0.7355390529002317,1806,0.2750055370985587
vote:N5:W288:T1.5:V3:H6:trend:new_york:stop1_5,vote,5,288,1.5,3,6,trend,new_york,stop1_5,248.3299999999985,0.7355390529002317,1806,0.2750055370985587
vote:N5:W288:T1.5:V3:H6:trend:new_york:trail2,vote,5,288,1.5,3,6,trend,new_york,trail2,248.3299999999985,0.7355390529002317,1806,0.2750055370985587
vote:N5:W288:T1.5:V3:H6:trend:overlap:none,vote,5,288,1.5,3,6,trend,overlap,none,-0.09999999999467235,-0.0003450316375551717,928,-0.00021551724136782834
vote:N5:W288:T1.5:V3:H6:trend:overlap:stop1_5,vote,5,288,1.5,3,6,trend,overlap,stop1_5,-0.09999999999467235,-0.0003450316375551717,928,-0.00021551724136782834
vote:N5:W288:T1.5:V3:H6:trend:overlap:trail2,vote,5,288,1.5,3,6,trend,overlap,trail2,-0.09999999999467235,-0.0003450316375551717,928,-0.00021551724136782834
vote:N5:W288:T1.5:V3:H6:trend_adx:all:none,vote,5,288,1.5,3,6,trend_adx,all,none,79.65000000000656,0.22578043288387062,1730,0.09208092485549892
vote:N5:W288:T1.5:V3:H6:trend_adx:all:stop1_5,vote,5,288,1.5,3,6,trend_adx,all,stop1_5,79.65000000000656,0.22578043288387062,1730,0.09208092485549892
vote:N5:W288:T1.5:V3:H6:trend_adx:all:trail2,vote,5,288,1.5,3,6,trend_adx,all,trail2,79.65000000000656,0.22578043288387062,1730,0.09208092485549892
vote:N5:W288:T1.5:V3:H6:trend_adx:london:none,vote,5,288,1.5,3,6,trend_adx,london,none,67.71000000000237,0.2647015217276459,908,0.14914096916300082
vote:N5:W288:T1.5:V3:H6:trend_adx:london:stop1_5,vote,5,288,1.5,3,6,trend_adx,london,stop1_5,67.71000000000237,0.2647015217276459,908,0.14914096916300082
vote:N5:W288:T1.5:V3:H6:trend_adx:london:trail2,vote,5,288,1.5,3,6,trend_adx,london,trail2,67.71000000000237,0.2647015217276459,908,0.14914096916300082
vote:N5:W288:T1.5:V3:H6:trend_adx:new_york:none,vote,5,288,1.5,3,6,trend_adx,new_york,none,265.7100000000016,1.4164441060719253,618,0.8599029126213645
vote:N5:W288:T1.5:V3:H6:trend_adx:new_york:stop1_5,vote,5,288,1.5,3,6,trend_adx,new_york,stop1_5,265.7100000000016,1.4164441060719253,618,0.8599029126213645
vote:N5:W288:T1.5:V3:H6:trend_adx:new_york:trail2,vote,5,288,1.5,3,6,trend_adx,new_york,trail2,265.7100000000016,1.4164441060719253,618,0.8599029126213645
vote:N5:W288:T1.5:V3:H6:trend_adx:overlap:none,vote,5,288,1.5,3,6,trend_adx,overlap,none,152.8000000000019,0.9277528429371247,386,0.7917098445595953
vote:N5:W288:T1.5:V3:H6:trend_adx:overlap:stop1_5,vote,5,288,1.5,3,6,trend_adx,overlap,stop1_5,152.8000000000019,0.9277528429371247,386,0.7917098445595953
vote:N5:W288:T1.5:V3:H6:trend_adx:overlap:trail2,vote,5,288,1.5,3,6,trend_adx,overlap,trail2,152.8000000000019,0.9277528429371247,386,0.7917098445595953
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:all:none,vote,5,288,1.5,3,6,trend_not_choppy,all,none,281.2299999999983,0.7070551246037834,2798,0.20102215868477363
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:all:stop1_5,vote,5,288,1.5,3,6,trend_not_choppy,all,stop1_5,281.2299999999983,0.7070551246037834,2798,0.20102215868477363
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:all:trail2,vote,5,288,1.5,3,6,trend_not_choppy,all,trail2,281.2299999999983,0.7070551246037834,2798,0.20102215868477363
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:london:none,vote,5,288,1.5,3,6,trend_not_choppy,london,none,222.46000000001004,0.7561977523066187,1312,0.3391158536585519
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:london:stop1_5,vote,5,288,1.5,3,6,trend_not_choppy,london,stop1_5,222.46000000001004,0.7561977523066187,1312,0.3391158536585519
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:london:trail2,vote,5,288,1.5,3,6,trend_not_choppy,london,trail2,222.46000000001004,0.7561977523066187,1312,0.3391158536585519
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:new_york:none,vote,5,288,1.5,3,6,trend_not_choppy,new_york,none,391.440000000001,1.5787913803114957,1064,0.7357894736842124
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:new_york:stop1_5,vote,5,288,1.5,3,6,trend_not_choppy,new_york,stop1_5,391.440000000001,1.5787913803114957,1064,0.7357894736842124
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:new_york:trail2,vote,5,288,1.5,3,6,trend_not_choppy,new_york,trail2,391.440000000001,1.5787913803114957,1064,0.7357894736842124
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:overlap:none,vote,5,288,1.5,3,6,trend_not_choppy,overlap,none,162.8600000000032,0.7829983893598902,536,0.607686567164191
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:overlap:stop1_5,vote,5,288,1.5,3,6,trend_not_choppy,overlap,stop1_5,162.8600000000032,0.7829983893598902,536,0.607686567164191
vote:N5:W288:T1.5:V3:H6:trend_not_choppy:overlap:trail2,vote,5,288,1.5,3,6,trend_not_choppy,overlap,trail2,162.8600000000032,0.7829983893598902,536,0.607686567164191
vote:N5:W288:T1.5:V3:H12:none:all:none,vote,5,288,1.5,3,12,none,all,none,-826.9200000000035,-0.6985339378838352,10722,-0.1542473419138227
vote:N5:W288:T1.5:V3:H12:none:all:stop1_5,vote,5,288,1.5,3,12,none,all,stop1_5,-826.9200000000035,-0.6985339378838352,10722,-0.1542473419138227
vote:N5:W288:T1.5:V3:H12:none:all:trail2,vote,5,288,1.5,3,12,none,all,trail2,-826.9200000000035,-0.6985339378838352,10722,-0.1542473419138227
vote:N5:W288:T1.5:V3:H12:none:london:none,vote,5,288,1.5,3,12,none,london,none,-229.27000000000288,-0.2518147041821204,5570,-0.08232315978456117
vote:N5:W288:T1.5:V3:H12:none:london:stop1_5,vote,5,288,1.5,3,12,none,london,stop1_5,-229.27000000000288,-0.2518147041821204,5570,-0.08232315978456117
vote:N5:W288:T1.5:V3:H12:none:london:trail2,vote,5,288,1.5,3,12,none,london,trail2,-229.27000000000288,-0.2518147041821204,5570,-0.08232315978456117
vote:N5:W288:T1.5:V3:H12:none:new_york:none,vote,5,288,1.5,3,12,none,new_york,none,-756.6300000000138,-0.9066053333429321,4207,-0.3597004991680598
vote:N5:W288:T1.5:V3:H12:none:new_york:stop1_5,vote,5,288,1.5,3,12,none,new_york,stop1_5,-756.6300000000138,-0.9066053333429321,4207,-0.3597004991680598
vote:N5:W288:T1.5:V3:H12:none:new_york:trail2,vote,5,288,1.5,3,12,none,new_york,trail2,-756.6300000000138,-0.9066053333429321,4207,-0.3597004991680598
vote:N5:W288:T1.5:V3:H12:none:overlap:none,vote,5,288,1.5,3,12,none,overlap,none,-837.1600000000084,-1.1330910910933274,2593,-0.645707674508298
vote:N5:W288:T1.5:V3:H12:none:overlap:stop1_5,vote,5,288,1.5,3,12,none,overlap,stop1_5,-837.1600000000084,-1.1330910910933274,2593,-0.645707674508298
vote:N5:W288:T1.5:V3:H12:none:overlap:trail2,vote,5,288,1.5,3,12,none,overlap,trail2,-837.1600000000084,-1.1330910910933274,2593,-0.645707674508298
vote:N5:W288:T1.5:V3:H12:trend:all:none,vote,5,288,1.5,3,12,trend,all,none,277.939999999997,0.3958840742934653,4202,0.13228938600666207
vote:N5:W288:T1.5:V3:H12:trend:all:stop1_5,vote,5,288,1.5,3,12,trend,all,stop1_5,277.939999999997,0.3958840742934653,4202,0.13228938600666207
vote:N5:W288:T1.5:V3:H12:trend:all:trail2,vote,5,288,1.5,3,12,trend,all,trail2,277.939999999997,0.3958840742934653,4202,0.13228938600666207
vote:N5:W288:T1.5:V3:H12:trend:london:none,vote,5,288,1.5,3,12,trend,london,none,110.28000000000334,0.2019274737288233,1988,0.11094567404426896
vote:N5:W288:T1.5:V3:H12:trend:london:stop1_5,vote,5,288,1.5,3,12,trend,london,stop1_5,110.28000000000334,0.2019274737288233,1988,0.11094567404426896
vote:N5:W288:T1.5:V3:H12:trend:london:trail2,vote,5,288,1.5,3,12,trend,london,trail2,110.28000000000334,0.2019274737288233,1988,0.11094567404426896
vote:N5:W288:T1.5:V3:H12:trend:new_york:none,vote,5,288,1.5,3,12,trend,new_york,none,186.6499999999879,0.378343242477225,1596,0.23389724310775425
vote:N5:W288:T1.5:V3:H12:trend:new_york:stop1_5,vote,5,288,1.5,3,12,trend,new_york,stop1_5,186.6499999999879,0.378343242477225,1596,0.23389724310775425
vote:N5:W288:T1.5:V3:H12:trend:new_york:trail2,vote,5,288,1.5,3,12,trend,new_york,trail2,186.6499999999879,0.378343242477225,1596,0.23389724310775425
vote:N5:W288:T1.5:V3:H12:trend:overlap:none,vote,5,288,1.5,3,12,trend,overlap,none,-108.86000000000462,-0.24674477342667117,832,-0.2616826923077034
vote:N5:W288:T1.5:V3:H12:trend:overlap:stop1_5,vote,5,288,1.5,3,12,trend,overlap,stop1_5,-108.86000000000462,-0.24674477342667117,832,-0.2616826923077034
vote:N5:W288:T1.5:V3:H12:trend:overlap:trail2,vote,5,288,1.5,3,12,trend,overlap,trail2,-108.86000000000462,-0.24674477342667117,832,-0.2616826923077034
vote:N5:W288:T1.5:V3:H12:trend_adx:all:none,vote,5,288,1.5,3,12,trend_adx,all,none,320.5000000000004,0.6743304434488112,1646,0.389428918590523
vote:N5:W288:T1.5:V3:H12:trend_adx:all:stop1_5,vote,5,288,1.5,3,12,trend_adx,all,stop1_5,320.5000000000004,0.6743304434488112,1646,0.389428918590523
vote:N5:W288:T1.5:V3:H12:trend_adx:all:trail2,vote,5,288,1.5,3,12,trend_adx,all,trail2,320.5000000000004,0.6743304434488112,1646,0.389428918590523
vote:N5:W288:T1.5:V3:H12:trend_adx:london:none,vote,5,288,1.5,3,12,trend_adx,london,none,151.52000000000183,0.4506713450102913,862,0.3515545243619532
vote:N5:W288:T1.5:V3:H12:trend_adx:london:stop1_5,vote,5,288,1.5,3,12,trend_adx,london,stop1_5,151.52000000000183,0.4506713450102913,862,0.3515545243619532
vote:N5:W288:T1.5:V3:H12:trend_adx:london:trail2,vote,5,288,1.5,3,12,trend_adx,london,trail2,151.52000000000183,0.4506713450102913,862,0.3515545243619532
vote:N5:W288:T1.5:V3:H12:trend_adx:new_york:none,vote,5,288,1.5,3,12,trend_adx,new_york,none,252.76999999999737,0.9966529006850587,586,0.8626962457337795
vote:N5:W288:T1.5:V3:H12:trend_adx:new_york:stop1_5,vote,5,288,1.5,3,12,trend_adx,new_york,stop1_5,252.76999999999737,0.9966529006850587,586,0.8626962457337795
vote:N5:W288:T1.5:V3:H12:trend_adx:new_york:trail2,vote,5,288,1.5,3,12,trend_adx,new_york,trail2,252.76999999999737,0.9966529006850587,586,0.8626962457337795
vote:N5:W288:T1.5:V3:H12:trend_adx:overlap:none,vote,5,288,1.5,3,12,trend_adx,overlap,none,172.57999999999842,0.7611336148285495,374,0.9228877005347509
vote:N5:W288:T1.5:V3:H12:trend_adx:overlap:stop1_5,vote,5,288,1.5,3,12,trend_adx,overlap,stop1_5,172.57999999999842,0.7611336148285495,374,0.9228877005347509
vote:N5:W288:T1.5:V3:H12:trend_adx:overlap:trail2,vote,5,288,1.5,3,12,trend_adx,overlap,trail2,172.57999999999842,0.7611336148285495,374,0.9228877005347509
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:all:none,vote,5,288,1.5,3,12,trend_not_choppy,all,none,725.5100000000016,1.3205543829100452,2662,0.5450864012021048
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:all:stop1_5,vote,5,288,1.5,3,12,trend_not_choppy,all,stop1_5,725.5100000000016,1.3205543829100452,2662,0.5450864012021048
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:all:trail2,vote,5,288,1.5,3,12,trend_not_choppy,all,trail2,725.5100000000016,1.3205543829100452,2662,0.5450864012021048
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:london:none,vote,5,288,1.5,3,12,trend_not_choppy,london,none,273.7700000000041,0.690475089012307,1226,0.44660685154976193
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:london:stop1_5,vote,5,288,1.5,3,12,trend_not_choppy,london,stop1_5,273.7700000000041,0.690475089012307,1226,0.44660685154976193
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:london:trail2,vote,5,288,1.5,3,12,trend_not_choppy,london,trail2,273.7700000000041,0.690475089012307,1226,0.44660685154976193
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:new_york:none,vote,5,288,1.5,3,12,trend_not_choppy,new_york,none,312.5799999999966,0.9511209842323857,978,0.6392229038854735
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:new_york:stop1_5,vote,5,288,1.5,3,12,trend_not_choppy,new_york,stop1_5,312.5799999999966,0.9511209842323857,978,0.6392229038854735
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:new_york:trail2,vote,5,288,1.5,3,12,trend_not_choppy,new_york,trail2,312.5799999999966,0.9511209842323857,978,0.6392229038854735
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:overlap:none,vote,5,288,1.5,3,12,trend_not_choppy,overlap,none,5.5699999999992045,0.020108585961751455,498,0.02236947791164339
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:overlap:stop1_5,vote,5,288,1.5,3,12,trend_not_choppy,overlap,stop1_5,5.5699999999992045,0.020108585961751455,498,0.02236947791164339
vote:N5:W288:T1.5:V3:H12:trend_not_choppy:overlap:trail2,vote,5,288,1.5,3,12,trend_not_choppy,overlap,trail2,5.5699999999992045,0.020108585961751455,498,0.02236947791164339
vote:N5:W288:T1.5:V3:H24:none:all:none,vote,5,288,1.5,3,24,none,all,none,324.02999999996115,0.22680698878845826,8471,0.07650336441977598
vote:N5:W288:T1.5:V3:H24:none:all:stop1_5,vote,5,288,1.5,3,24,none,all,stop1_5,324.02999999996115,0.22680698878845826,8471,0.07650336441977598
vote:N5:W288:T1.5:V3:H24:none:all:trail2,vote,5,288,1.5,3,24,none,all,trail2,324.02999999996115,0.22680698878845826,8471,0.07650336441977598
vote:N5:W288:T1.5:V3:H24:none:london:none,vote,5,288,1.5,3,24,none,london,none,101.00999999997167,0.09220085919068763,4206,0.04803138373750436
vote:N5:W288:T1.5:V3:H24:none:london:stop1_5,vote,5,288,1.5,3,24,none,london,stop1_5,101.00999999997167,0.09220085919068763,4206,0.04803138373750436
vote:N5:W288:T1.5:V3:H24:none:london:trail2,vote,5,288,1.5,3,24,none,london,trail2,101.00999999997167,0.09220085919068763,4206,0.04803138373750436
vote:N5:W288:T1.5:V3:H24:none:new_york:none,vote,5,288,1.5,3,24,none,new_york,none,368.2799999999785,0.3661008156724004,3336,0.22079136690646192
vote:N5:W288:T1.5:V3:H24:none:new_york:stop1_5,vote,5,288,1.5,3,24,none,new_york,stop1_5,368.2799999999785,0.3661008156724004,3336,0.22079136690646192
vote:N5:W288:T1.5:V3:H24:none:new_york:trail2,vote,5,288,1.5,3,24,none,new_york,trail2,368.2799999999785,0.3661008156724004,3336,0.22079136690646192
vote:N5:W288:T1.5:V3:H24:none:overlap:none,vote,5,288,1.5,3,24,none,overlap,none,-466.8200000000188,-0.5329658284126237,2031,-0.45969473165929964
vote:N5:W288:T1.5:V3:H24:none:overlap:stop1_5,vote,5,288,1.5,3,24,none,overlap,stop1_5,-466.8200000000188,-0.5329658284126237,2031,-0.45969473165929964
vote:N5:W288:T1.5:V3:H24:none:overlap:trail2,vote,5,288,1.5,3,24,none,overlap,trail2,-466.8200000000188,-0.5329658284126237,2031,-0.45969473165929964
vote:N5:W288:T1.5:V3:H24:trend:all:none,vote,5,288,1.5,3,24,trend,all,none,1226.7799999999809,1.4668371076844124,3864,0.6349792960662427
vote:N5:W288:T1.5:V3:H24:trend:all:stop1_5,vote,5,288,1.5,3,24,trend,all,stop1_5,1226.7799999999809,1.4668371076844124,3864,0.6349792960662427
vote:N5:W288:T1.5:V3:H24:trend:all:trail2,vote,5,288,1.5,3,24,trend,all,trail2,1226.7799999999809,1.4668371076844124,3864,0.6349792960662427
vote:N5:W288:T1.5:V3:H24:trend:london:none,vote,5,288,1.5,3,24,trend,london,none,441.5899999999878,0.7091010797886076,1770,0.4989717514124156
vote:N5:W288:T1.5:V3:H24:trend:london:stop1_5,vote,5,288,1.5,3,24,trend,london,stop1_5,441.5899999999878,0.7091010797886076,1770,0.4989717514124156
vote:N5:W288:T1.5:V3:H24:trend:london:trail2,vote,5,288,1.5,3,24,trend,london,trail2,441.5899999999878,0.7091010797886076,1770,0.4989717514124156
vote:N5:W288:T1.5:V3:H24:trend:new_york:none,vote,5,288,1.5,3,24,trend,new_york,none,892.7599999999863,1.6417337977010402,1455,1.2271615120274726
vote:N5:W288:T1.5:V3:H24:trend:new_york:stop1_5,vote,5,288,1.5,3,24,trend,new_york,stop1_5,892.7599999999863,1.6417337977010402,1455,1.2271615120274726
vote:N5:W288:T1.5:V3:H24:trend:new_york:trail2,vote,5,288,1.5,3,24,trend,new_york,trail2,892.7599999999863,1.6417337977010402,1455,1.2271615120274726
vote:N5:W288:T1.5:V3:H24:trend:overlap:none,vote,5,288,1.5,3,24,trend,overlap,none,372.659999999992,0.8124867504289118,761,0.97939553219446
vote:N5:W288:T1.5:V3:H24:trend:overlap:stop1_5,vote,5,288,1.5,3,24,trend,overlap,stop1_5,372.659999999992,0.8124867504289118,761,0.97939553219446
vote:N5:W288:T1.5:V3:H24:trend:overlap:trail2,vote,5,288,1.5,3,24,trend,overlap,trail2,372.659999999992,0.8124867504289118,761,0.97939553219446
vote:N5:W288:T1.5:V3:H24:trend_adx:all:none,vote,5,288,1.5,3,24,trend_adx,all,none,777.280000000004,1.2907685348343179,1588,0.9789420654911889
vote:N5:W288:T1.5:V3:H24:trend_adx:all:stop1_5,vote,5,288,1.5,3,24,trend_adx,all,stop1_5,777.280000000004,1.2907685348343179,1588,0.9789420654911889
vote:N5:W288:T1.5:V3:H24:trend_adx:all:trail2,vote,5,288,1.5,3,24,trend_adx,all,trail2,777.280000000004,1.2907685348343179,1588,0.9789420654911889
vote:N5:W288:T1.5:V3:H24:trend_adx:london:none,vote,5,288,1.5,3,24,trend_adx,london,none,278.7300000000014,0.6281493039989554,808,0.6899257425742609
vote:N5:W288:T1.5:V3:H24:trend_adx:london:stop1_5,vote,5,288,1.5,3,24,trend_adx,london,stop1_5,278.7300000000014,0.6281493039989554,808,0.6899257425742609
vote:N5:W288:T1.5:V3:H24:trend_adx:london:trail2,vote,5,288,1.5,3,24,trend_adx,london,trail2,278.7300000000014,0.6281493039989554,808,0.6899257425742609
vote:N5:W288:T1.5:V3:H24:trend_adx:new_york:none,vote,5,288,1.5,3,24,trend_adx,new_york,none,554.7499999999949,1.6723064965663619,562,1.9741992882562096
vote:N5:W288:T1.5:V3:H24:trend_adx:new_york:stop1_5,vote,5,288,1.5,3,24,trend_adx,new_york,stop1_5,554.7499999999949,1.6723064965663619,562,1.9741992882562096
vote:N5:W288:T1.5:V3:H24:trend_adx:new_york:trail2,vote,5,288,1.5,3,24,trend_adx,new_york,trail2,554.7499999999949,1.6723064965663619,562,1.9741992882562096
vote:N5:W288:T1.5:V3:H24:trend_adx:overlap:none,vote,5,288,1.5,3,24,trend_adx,overlap,none,392.59999999999854,1.3116746968143849,360,2.181111111111103
vote:N5:W288:T1.5:V3:H24:trend_adx:overlap:stop1_5,vote,5,288,1.5,3,24,trend_adx,overlap,stop1_5,392.59999999999854,1.3116746968143849,360,2.181111111111103
vote:N5:W288:T1.5:V3:H24:trend_adx:overlap:trail2,vote,5,288,1.5,3,24,trend_adx,overlap,trail2,392.59999999999854,1.3116746968143849,360,2.181111111111103
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:all:none,vote,5,288,1.5,3,24,trend_not_choppy,all,none,1204.6999999999875,1.6454659126179472,2620,0.9196183206106775
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:all:stop1_5,vote,5,288,1.5,3,24,trend_not_choppy,all,stop1_5,1204.6999999999875,1.6454659126179472,2620,0.9196183206106775
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:all:trail2,vote,5,288,1.5,3,24,trend_not_choppy,all,trail2,1204.6999999999875,1.6454659126179472,2620,0.9196183206106775
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:london:none,vote,5,288,1.5,3,24,trend_not_choppy,london,none,353.759999999996,0.6486217882794163,1152,0.6141666666666598
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:london:stop1_5,vote,5,288,1.5,3,24,trend_not_choppy,london,stop1_5,353.759999999996,0.6486217882794163,1152,0.6141666666666598
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:london:trail2,vote,5,288,1.5,3,24,trend_not_choppy,london,trail2,353.759999999996,0.6486217882794163,1152,0.6141666666666598
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:new_york:none,vote,5,288,1.5,3,24,trend_not_choppy,new_york,none,753.0299999999962,1.6722185222500732,940,1.602191489361694
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:new_york:stop1_5,vote,5,288,1.5,3,24,trend_not_choppy,new_york,stop1_5,753.0299999999962,1.6722185222500732,940,1.602191489361694
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:new_york:trail2,vote,5,288,1.5,3,24,trend_not_choppy,new_york,trail2,753.0299999999962,1.6722185222500732,940,1.602191489361694
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:overlap:none,vote,5,288,1.5,3,24,trend_not_choppy,overlap,none,283.8799999999976,0.7555162655645432,480,1.1828333333333234
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:overlap:stop1_5,vote,5,288,1.5,3,24,trend_not_choppy,overlap,stop1_5,283.8799999999976,0.7555162655645432,480,1.1828333333333234
vote:N5:W288:T1.5:V3:H24:trend_not_choppy:overlap:trail2,vote,5,288,1.5,3,24,trend_not_choppy,overlap,trail2,283.8799999999976,0.7555162655645432,480,1.1828333333333234
vote:N5:W288:T1.5:V4:H6:none:all:none,vote,5,288,1.5,4,6,none,all,none,-924.4000000000053,-1.3552225570119036,6141,-0.3010584595342795
vote:N5:W288:T1.5:V4:H6:none:all:stop1_5,vote,5,288,1.5,4,6,none,all,stop1_5,-924.4000000000053,-1.3552225570119036,6141,-0.3010584595342795
vote:N5:W288:T1.5:V4:H6:none:all:trail2,vote,5,288,1.5,4,6,none,all,trail2,-924.4000000000053,-1.3552225570119036,6141,-0.3010584595342795
vote:N5:W288:T1.5:V4:H6:none:london:none,vote,5,288,1.5,4,6,none,london,none,-591.4700000000037,-1.0762913219079062,3293,-0.35922866686911853
vote:N5:W288:T1.5:V4:H6:none:london:stop1_5,vote,5,288,1.5,4,6,none,london,stop1_5,-591.4700000000037,-1.0762913219079062,3293,-0.35922866686911853
